"x1","y1","x2","y2","length","digit1","digit2","digit3","digit4","digit5","digit6"
"44","3","77","49","2","1","10","-1","-1","-1","-1"
"59","7","125","79","2","6","9","-1","-1","-1","-1"
"20","4","34","20","2","9","8","-1","-1","-1","-1"
"69","5","84","61","1","2","-1","-1","-1","-1","-1"
"19","4","70","28","4","3","5","2","9","-1","-1"
"77","32","99","65","2","1","5","-1","-1","-1","-1"
"61","21","87","49","2","7","10","-1","-1","-1","-1"
"21","3","44","23","2","8","6","-1","-1","-1","-1"
"15","4","40","16","4","2","6","7","9","-1","-1"
"137","39","177","74","3","1","1","5","-1","-1","-1"
"14","3","39","23","2","2","8","-1","-1","-1","-1"
"33","6","52","28","2","6","1","-1","-1","-1","-1"
"36","7","58","37","1","7","-1","-1","-1","-1","-1"
"13","2","27","13","2","9","10","-1","-1","-1","-1"
"26","7","43","28","3","1","8","8","-1","-1","-1"
"28","3","41","33","1","9","-1","-1","-1","-1","-1"
"68","8","95","79","1","6","-1","-1","-1","-1","-1"
"35","8","56","38","2","1","4","-1","-1","-1","-1"
"28","1","55","34","2","4","10","-1","-1","-1","-1"
"98","19","182","100","2","4","10","-1","-1","-1","-1"
"53","17","93","52","3","1","5","9","-1","-1","-1"
"33","1","82","41","2","8","6","-1","-1","-1","-1"
"16","4","21","19","1","2","-1","-1","-1","-1","-1"
"29","4","44","33","1","5","-1","-1","-1","-1","-1"
"51","12","86","41","2","6","7","-1","-1","-1","-1"
"28","4","36","17","1","4","-1","-1","-1","-1","-1"
"130","31","211","141","2","8","3","-1","-1","-1","-1"
"50","1","105","62","2","3","7","-1","-1","-1","-1"
"70","9","178","90","2","3","10","-1","-1","-1","-1"
"40","10","64","42","2","6","10","-1","-1","-1","-1"
"18","4","37","27","2","7","10","-1","-1","-1","-1"
"30","7","64","39","2","1","4","-1","-1","-1","-1"
"20","2","38","23","2","3","5","-1","-1","-1","-1"
"13","3","18","15","1","7","-1","-1","-1","-1","-1"
"20","3","35","24","2","3","7","-1","-1","-1","-1"
"35","7","61","36","2","1","6","-1","-1","-1","-1"
"46","4","111","54","2","2","3","-1","-1","-1","-1"
"69","29","153","111","4","1","6","8","5","-1","-1"
"23","1","52","30","2","4","7","-1","-1","-1","-1"
"89","28","166","96","2","2","2","-1","-1","-1","-1"
"21","3","48","19","4","1","7","2","3","-1","-1"
"71","12","122","64","3","3","3","10","-1","-1","-1"
"78","9","149","93","2","4","3","-1","-1","-1","-1"
"58","13","93","47","2","2","8","-1","-1","-1","-1"
"45","7","103","38","2","5","7","-1","-1","-1","-1"
"24","1","56","29","2","1","2","-1","-1","-1","-1"
"19","5","55","24","4","1","6","4","2","-1","-1"
"40","4","74","51","2","1","10","-1","-1","-1","-1"
"31","6","56","37","2","4","4","-1","-1","-1","-1"
"28","4","41","26","1","9","-1","-1","-1","-1","-1"
"60","13","119","67","2","6","10","-1","-1","-1","-1"
"24","6","41","24","2","3","2","-1","-1","-1","-1"
"45","6","109","57","2","6","10","-1","-1","-1","-1"
"80","18","182","67","4","1","8","2","3","-1","-1"
"29","4","58","39","2","4","2","-1","-1","-1","-1"
"39","2","81","46","2","2","6","-1","-1","-1","-1"
"27","5","58","26","3","1","7","6","-1","-1","-1"
"68","19","85","67","1","7","-1","-1","-1","-1","-1"
"77","21","126","80","2","5","10","-1","-1","-1","-1"
"27","5","69","38","2","4","10","-1","-1","-1","-1"
"55","9","102","74","2","5","1","-1","-1","-1","-1"
"41","8","76","39","3","1","10","9","-1","-1","-1"
"47","10","81","38","3","3","4","6","-1","-1","-1"
"26","5","53","29","2","2","9","-1","-1","-1","-1"
"57","22","88","40","3","3","3","5","-1","-1","-1"
"30","8","51","29","3","1","5","9","-1","-1","-1"
"37","6","67","42","2","2","1","-1","-1","-1","-1"
"22","5","29","21","1","2","-1","-1","-1","-1","-1"
"32","7","57","37","2","1","9","-1","-1","-1","-1"
"52","16","92","51","2","2","1","-1","-1","-1","-1"
"17","5","33","19","2","3","4","-1","-1","-1","-1"
"58","10","91","54","2","1","10","-1","-1","-1","-1"
"89","19","189","114","2","4","3","-1","-1","-1","-1"
"36","8","59","44","3","3","2","1","-1","-1","-1"
"18","3","36","18","2","1","5","-1","-1","-1","-1"
"14","4","26","16","2","7","2","-1","-1","-1","-1"
"64","7","160","81","2","5","2","-1","-1","-1","-1"
"20","4","34","27","2","9","7","-1","-1","-1","-1"
"51","5","117","54","4","1","9","2","8","-1","-1"
"52","15","87","58","2","3","5","-1","-1","-1","-1"
"27","3","44","29","3","1","1","1","-1","-1","-1"
"44","9","71","53","2","4","7","-1","-1","-1","-1"
"46","13","66","38","2","8","1","-1","-1","-1","-1"
"67","14","133","63","3","2","5","7","-1","-1","-1"
"58","18","93","56","2","9","3","-1","-1","-1","-1"
"34","5","49","38","1","7","-1","-1","-1","-1","-1"
"82","19","136","94","3","2","7","1","-1","-1","-1"
"79","24","92","71","1","6","-1","-1","-1","-1","-1"
"63","14","119","68","2","3","6","-1","-1","-1","-1"
"116","38","182","94","2","8","10","-1","-1","-1","-1"
"41","7","72","53","1","2","-1","-1","-1","-1","-1"
"32","8","63","34","3","1","10","7","-1","-1","-1"
"19","2","35","22","2","1","8","-1","-1","-1","-1"
"94","28","161","77","3","2","2","1","-1","-1","-1"
"32","5","87","48","3","3","1","8","-1","-1","-1"
"33","6","57","34","3","1","2","7","-1","-1","-1"
"46","14","82","47","3","2","10","7","-1","-1","-1"
"43","2","84","45","2","3","6","-1","-1","-1","-1"
"18","2","34","17","2","1","6","-1","-1","-1","-1"
"60","6","165","69","3","2","3","10","-1","-1","-1"
"52","10","112","66","2","4","10","-1","-1","-1","-1"
"50","15","79","50","2","1","2","-1","-1","-1","-1"
"16","4","47","17","4","2","3","7","9","-1","-1"
"37","6","89","51","2","4","7","-1","-1","-1","-1"
"76","16","139","88","2","2","6","-1","-1","-1","-1"
"75","13","147","74","2","2","10","-1","-1","-1","-1"
"18","1","28","24","1","3","-1","-1","-1","-1","-1"
"23","1","35","23","1","7","-1","-1","-1","-1","-1"
"23","5","59","32","2","9","5","-1","-1","-1","-1"
"25","4","45","26","2","3","9","-1","-1","-1","-1"
"26","2","32","25","1","5","-1","-1","-1","-1","-1"
"35","7","52","37","1","5","-1","-1","-1","-1","-1"
"48","8","75","51","2","8","9","-1","-1","-1","-1"
"36","11","59","33","2","9","2","-1","-1","-1","-1"
"75","12","127","86","2","1","1","-1","-1","-1","-1"
"44","13","66","42","2","3","1","-1","-1","-1","-1"
"25","4","39","30","2","1","2","-1","-1","-1","-1"
"63","16","109","59","3","1","3","5","-1","-1","-1"
"13","1","42","14","4","1","4","8","2","-1","-1"
"148","54","197","115","2","6","4","-1","-1","-1","-1"
"55","9","100","67","2","2","9","-1","-1","-1","-1"
"41","10","80","42","2","8","3","-1","-1","-1","-1"
"28","6","57","36","2","2","4","-1","-1","-1","-1"
"59","17","91","51","2","5","3","-1","-1","-1","-1"
"23","4","42","23","3","1","3","2","-1","-1","-1"
"36","5","46","22","1","9","-1","-1","-1","-1","-1"
"28","6","43","31","1","4","-1","-1","-1","-1","-1"
"17","2","43","20","2","5","4","-1","-1","-1","-1"
"27","1","46","35","1","3","-1","-1","-1","-1","-1"
"30","7","39","32","1","1","-1","-1","-1","-1","-1"
"11","1","32","19","2","2","10","-1","-1","-1","-1"
"53","15","96","43","3","3","4","4","-1","-1","-1"
"31","2","66","45","2","5","3","-1","-1","-1","-1"
"29","4","43","30","2","4","5","-1","-1","-1","-1"
"95","19","214","94","3","2","3","8","-1","-1","-1"
"49","15","117","76","4","1","6","6","10","-1","-1"
"34","1","143","33","4","2","2","8","6","-1","-1"
"40","5","79","49","2","1","9","-1","-1","-1","-1"
"46","14","91","41","3","1","3","5","-1","-1","-1"
"73","23","120","62","2","6","6","-1","-1","-1","-1"
"123","3","226","103","2","3","8","-1","-1","-1","-1"
"22","7","33","21","1","8","-1","-1","-1","-1","-1"
"32","4","63","36","2","5","8","-1","-1","-1","-1"
"30","4","57","33","2","3","1","-1","-1","-1","-1"
"17","1","41","20","3","1","2","6","-1","-1","-1"
"42","6","99","51","3","1","3","7","-1","-1","-1"
"26","4","51","33","2","2","2","-1","-1","-1","-1"
"38","8","63","34","2","1","6","-1","-1","-1","-1"
"147","46","190","93","3","3","2","2","-1","-1","-1"
"44","11","82","49","3","1","5","2","-1","-1","-1"
"87","22","138","88","2","5","8","-1","-1","-1","-1"
"15","1","46","13","4","1","6","1","10","-1","-1"
"12","1","30","16","3","1","10","2","-1","-1","-1"
"24","5","45","28","2","2","1","-1","-1","-1","-1"
"40","15","64","41","2","1","10","-1","-1","-1","-1"
"91","17","144","81","3","1","10","8","-1","-1","-1"
"17","2","35","15","3","2","4","2","-1","-1","-1"
"83","16","200","106","2","2","10","-1","-1","-1","-1"
"52","11","100","58","2","6","10","-1","-1","-1","-1"
"98","23","187","91","2","3","10","-1","-1","-1","-1"
"96","23","174","92","2","5","4","-1","-1","-1","-1"
"26","5","55","31","2","1","7","-1","-1","-1","-1"
"23","4","54","25","3","1","1","2","-1","-1","-1"
"19","3","30","19","1","5","-1","-1","-1","-1","-1"
"50","8","119","66","2","4","2","-1","-1","-1","-1"
"60","8","122","82","2","2","7","-1","-1","-1","-1"
"21","1","44","30","2","1","5","-1","-1","-1","-1"
"33","2","55","32","1","5","-1","-1","-1","-1","-1"
"191","78","263","148","3","2","7","2","-1","-1","-1"
"17","1","57","17","4","2","2","9","10","-1","-1"
"28","7","52","33","2","2","3","-1","-1","-1","-1"
"19","1","38","24","2","5","7","-1","-1","-1","-1"
"48","12","96","47","3","1","2","3","-1","-1","-1"
"23","1","58","27","3","2","10","4","-1","-1","-1"
"51","12","77","49","2","2","10","-1","-1","-1","-1"
"50","9","101","74","2","5","1","-1","-1","-1","-1"
"82","12","160","98","3","1","7","2","-1","-1","-1"
"27","4","52","29","2","6","3","-1","-1","-1","-1"
"23","5","46","23","2","6","2","-1","-1","-1","-1"
"18","5","28","18","2","5","1","-1","-1","-1","-1"
"17","3","42","23","2","3","7","-1","-1","-1","-1"
"106","23","143","63","2","8","10","-1","-1","-1","-1"
"18","2","38","20","2","4","1","-1","-1","-1","-1"
"59","13","93","57","3","2","1","7","-1","-1","-1"
"39","1","89","51","2","1","2","-1","-1","-1","-1"
"22","1","43","23","2","6","10","-1","-1","-1","-1"
"20","3","32","21","1","9","-1","-1","-1","-1","-1"
"77","23","109","72","2","8","7","-1","-1","-1","-1"
"21","3","43","26","3","1","1","1","-1","-1","-1"
"62","19","95","41","3","1","1","8","-1","-1","-1"
"22","2","49","25","3","2","10","1","-1","-1","-1"
"44","5","63","44","1","2","-1","-1","-1","-1","-1"
"15","1","31","19","2","9","6","-1","-1","-1","-1"
"38","8","69","38","2","2","5","-1","-1","-1","-1"
"35","3","67","53","2","1","8","-1","-1","-1","-1"
"27","5","70","33","3","1","7","5","-1","-1","-1"
"58","10","73","43","1","6","-1","-1","-1","-1","-1"
"27","5","56","34","2","4","2","-1","-1","-1","-1"
"53","11","107","56","3","3","10","3","-1","-1","-1"
"18","1","36","19","2","6","7","-1","-1","-1","-1"
"89","25","122","61","2","6","3","-1","-1","-1","-1"
"22","4","39","30","2","3","9","-1","-1","-1","-1"
"20","2","34","24","2","1","1","-1","-1","-1","-1"
"95","16","154","80","3","1","2","6","-1","-1","-1"
"27","3","53","31","2","2","7","-1","-1","-1","-1"
"31","3","38","29","1","1","-1","-1","-1","-1","-1"
"43","6","110","55","4","7","6","8","5","-1","-1"
"17","2","26","17","1","2","-1","-1","-1","-1","-1"
"13","1","28","17","2","1","5","-1","-1","-1","-1"
"56","32","88","62","3","2","6","4","-1","-1","-1"
"16","2","54","20","4","1","9","5","4","-1","-1"
"38","5","86","47","2","6","10","-1","-1","-1","-1"
"29","3","61","29","2","2","10","-1","-1","-1","-1"
"38","9","51","39","1","7","-1","-1","-1","-1","-1"
"74","9","158","71","3","2","10","10","-1","-1","-1"
"89","17","177","76","3","8","9","10","-1","-1","-1"
"24","2","42","24","2","1","5","-1","-1","-1","-1"
"148","22","216","106","2","4","7","-1","-1","-1","-1"
"37","7","58","35","2","5","10","-1","-1","-1","-1"
"381","40","738","409","2","4","8","-1","-1","-1","-1"
"39","6","90","40","3","2","5","10","-1","-1","-1"
"20","4","37","24","3","1","10","3","-1","-1","-1"
"48","4","84","55","2","2","2","-1","-1","-1","-1"
"28","3","69","38","2","4","9","-1","-1","-1","-1"
"32","9","53","36","2","7","6","-1","-1","-1","-1"
"21","1","37","25","2","1","4","-1","-1","-1","-1"
"37","6","62","45","2","1","1","-1","-1","-1","-1"
"87","1","153","88","4","1","4","6","3","-1","-1"
"14","1","33","13","3","4","3","5","-1","-1","-1"
"50","11","81","62","2","1","6","-1","-1","-1","-1"
"27","4","64","32","2","3","2","-1","-1","-1","-1"
"75","15","169","80","3","6","2","8","-1","-1","-1"
"44","12","89","50","2","8","2","-1","-1","-1","-1"
"16","2","38","17","3","6","3","10","-1","-1","-1"
"58","4","75","32","1","2","-1","-1","-1","-1","-1"
"75","15","122","101","1","6","-1","-1","-1","-1","-1"
"32","6","62","32","3","2","4","4","-1","-1","-1"
"14","1","42","15","4","2","5","7","10","-1","-1"
"168","35","199","56","2","2","8","-1","-1","-1","-1"
"23","2","50","27","3","5","1","3","-1","-1","-1"
"22","4","36","30","1","3","-1","-1","-1","-1","-1"
"13","1","46","17","4","2","7","1","5","-1","-1"
"73","10","90","49","1","1","-1","-1","-1","-1","-1"
"19","1","38","27","2","3","3","-1","-1","-1","-1"
"64","20","85","56","1","4","-1","-1","-1","-1","-1"
"28","4","58","28","3","2","9","7","-1","-1","-1"
"70","9","138","88","2","5","4","-1","-1","-1","-1"
"29","7","56","34","2","6","8","-1","-1","-1","-1"
"26","3","57","37","2","2","4","-1","-1","-1","-1"
"22","3","42","27","2","3","10","-1","-1","-1","-1"
"49","15","59","33","1","4","-1","-1","-1","-1","-1"
"89","23","153","79","2","3","2","-1","-1","-1","-1"
"53","6","89","60","1","2","-1","-1","-1","-1","-1"
"53","6","93","49","2","3","7","-1","-1","-1","-1"
"20","1","41","26","2","3","5","-1","-1","-1","-1"
"46","11","70","27","3","3","4","8","-1","-1","-1"
"25","3","47","25","3","1","10","10","-1","-1","-1"
"37","11","55","32","2","5","7","-1","-1","-1","-1"
"20","4","36","23","2","1","4","-1","-1","-1","-1"
"34","8","57","35","2","4","4","-1","-1","-1","-1"
"50","11","92","55","2","4","8","-1","-1","-1","-1"
"47","3","92","50","3","4","8","10","-1","-1","-1"
"18","3","28","19","1","3","-1","-1","-1","-1","-1"
"38","9","75","35","3","6","10","6","-1","-1","-1"
"26","6","52","30","2","7","10","-1","-1","-1","-1"
"23","3","38","22","2","9","10","-1","-1","-1","-1"
"21","2","43","24","2","9","3","-1","-1","-1","-1"
"16","1","24","16","1","6","-1","-1","-1","-1","-1"
"34","10","58","38","2","3","8","-1","-1","-1","-1"
"73","23","98","58","2","3","6","-1","-1","-1","-1"
"50","12","91","52","2","5","4","-1","-1","-1","-1"
"43","2","112","62","3","1","7","4","-1","-1","-1"
"25","6","54","26","3","1","2","4","-1","-1","-1"
"42","17","74","54","2","2","2","-1","-1","-1","-1"
"43","8","67","49","2","3","1","-1","-1","-1","-1"
"37","5","65","40","2","2","7","-1","-1","-1","-1"
"47","13","70","44","2","8","10","-1","-1","-1","-1"
"29","4","54","32","2","2","10","-1","-1","-1","-1"
"42","2","82","51","2","4","5","-1","-1","-1","-1"
"55","3","98","74","1","4","-1","-1","-1","-1","-1"
"40","9","62","29","2","8","10","-1","-1","-1","-1"
"27","6","50","32","3","1","1","9","-1","-1","-1"
"22","2","44","27","2","2","4","-1","-1","-1","-1"
"100","17","166","96","3","4","10","6","-1","-1","-1"
"85","20","125","53","2","6","10","-1","-1","-1","-1"
"66","4","143","87","2","6","4","-1","-1","-1","-1"
"75","25","150","87","2","3","6","-1","-1","-1","-1"
"40","5","89","41","3","1","6","3","-1","-1","-1"
"36","8","51","40","1","1","-1","-1","-1","-1","-1"
"35","9","63","31","2","3","7","-1","-1","-1","-1"
"30","9","50","27","2","9","2","-1","-1","-1","-1"
"177","44","235","93","3","6","6","8","-1","-1","-1"
"32","3","85","39","4","4","8","6","2","-1","-1"
"44","9","156","74","4","1","8","2","7","-1","-1"
"139","19","308","170","3","1","5","1","-1","-1","-1"
"28","5","43","29","1","3","-1","-1","-1","-1","-1"
"31","10","46","32","2","2","6","-1","-1","-1","-1"
"30","5","51","31","2","1","3","-1","-1","-1","-1"
"15","1","34","21","2","1","2","-1","-1","-1","-1"
"58","4","108","84","2","4","5","-1","-1","-1","-1"
"55","5","101","66","2","2","5","-1","-1","-1","-1"
"19","3","38","20","3","2","1","3","-1","-1","-1"
"85","8","162","97","2","7","8","-1","-1","-1","-1"
"66","13","144","67","3","2","4","3","-1","-1","-1"
"40","7","57","33","2","1","8","-1","-1","-1","-1"
"39","7","61","37","2","8","4","-1","-1","-1","-1"
"22","1","44","25","3","1","10","8","-1","-1","-1"
"45","6","91","40","3","5","5","10","-1","-1","-1"
"33","8","42","23","1","6","-1","-1","-1","-1","-1"
"33","7","71","30","3","2","5","7","-1","-1","-1"
"34","7","66","37","3","2","9","5","-1","-1","-1"
"24","3","38","27","1","9","-1","-1","-1","-1","-1"
"226","20","308","103","2","3","4","-1","-1","-1","-1"
"65","13","107","78","3","2","4","5","-1","-1","-1"
"51","12","116","65","2","5","6","-1","-1","-1","-1"
"38","8","77","41","3","1","10","9","-1","-1","-1"
"44","7","73","41","3","1","2","8","-1","-1","-1"
"10","1","50","18","3","1","7","4","-1","-1","-1"
"46","8","93","55","2","6","6","-1","-1","-1","-1"
"43","4","87","47","2","5","4","-1","-1","-1","-1"
"80","19","175","76","3","2","7","10","-1","-1","-1"
"28","16","94","60","5","1","3","5","6","3","-1"
"37","1","68","48","1","9","-1","-1","-1","-1","-1"
"64","14","134","62","3","1","10","8","-1","-1","-1"
"13","2","24","18","2","8","1","-1","-1","-1","-1"
"143","31","182","70","2","9","7","-1","-1","-1","-1"
"23","4","35","26","2","1","1","-1","-1","-1","-1"
"19","2","42","20","2","2","4","-1","-1","-1","-1"
"41","4","75","51","1","2","-1","-1","-1","-1","-1"
"42","9","101","46","3","2","2","5","-1","-1","-1"
"71","8","115","78","2","1","9","-1","-1","-1","-1"
"38","1","69","47","2","7","3","-1","-1","-1","-1"
"28","9","42","24","2","1","6","-1","-1","-1","-1"
"61","9","102","57","2","1","5","-1","-1","-1","-1"
"52","9","119","65","2","4","3","-1","-1","-1","-1"
"82","21","128","80","4","1","7","8","8","-1","-1"
"22","3","61","21","4","1","2","7","8","-1","-1"
"31","5","59","36","2","1","10","-1","-1","-1","-1"
"27","2","51","36","2","5","1","-1","-1","-1","-1"
"93","15","130","63","2","9","8","-1","-1","-1","-1"
"62","8","94","71","1","8","-1","-1","-1","-1","-1"
"54","9","101","61","2","4","8","-1","-1","-1","-1"
"18","1","48","22","2","2","9","-1","-1","-1","-1"
"22","3","45","27","2","4","2","-1","-1","-1","-1"
"44","11","73","42","2","4","7","-1","-1","-1","-1"
"40","9","72","36","2","1","7","-1","-1","-1","-1"
"35","3","60","38","2","1","1","-1","-1","-1","-1"
"31","20","104","73","3","9","5","6","-1","-1","-1"
"15","3","24","15","2","2","7","-1","-1","-1","-1"
"21","1","32","24","2","1","1","-1","-1","-1","-1"
"19","2","33","19","2","6","8","-1","-1","-1","-1"
"40","10","67","49","2","4","8","-1","-1","-1","-1"
"29","4","60","33","3","2","7","7","-1","-1","-1"
"38","3","84","36","3","2","2","3","-1","-1","-1"
"26","5","41","30","2","1","6","-1","-1","-1","-1"
